,congregation,year,modularity,count
11621,schoharie-lutheran,1744,7,14
11622,schoharie-lutheran,1744,8,26
11623,schoharie-lutheran,1744,9,29
11624,schoharie-lutheran,1744,10,29
11625,schoharie-lutheran,1744,11,19
11626,schoharie-lutheran,1744,12,32
11627,schoharie-lutheran,1744,13,13
11628,schoharie-lutheran,1745,0,72
11629,schoharie-lutheran,1745,1,41
11630,schoharie-lutheran,1745,2,7
11631,schoharie-lutheran,1745,3,33
11632,schoharie-lutheran,1745,4,33
11633,schoharie-lutheran,1745,5,30
11634,schoharie-lutheran,1745,6,31
11635,schoharie-lutheran,1745,7,15
11636,schoharie-lutheran,1745,8,29
11637,schoharie-lutheran,1745,9,32
11638,schoharie-lutheran,1745,10,30
11639,schoharie-lutheran,1745,11,19
11640,schoharie-lutheran,1745,12,36
11641,schoharie-lutheran,1745,13,16
11642,schoharie-lutheran,1746,0,72
11643,schoharie-lutheran,1746,1,41
11644,schoharie-lutheran,1746,2,7
11645,schoharie-lutheran,1746,3,33
11646,schoharie-lutheran,1746,4,35
11647,schoharie-lutheran,1746,5,35
11648,schoharie-lutheran,1746,6,31
11649,schoharie-lutheran,1746,7,17
11650,schoharie-lutheran,1746,8,31
11651,schoharie-lutheran,1746,9,34
11652,schoharie-lutheran,1746,10,34
11653,schoharie-lutheran,1746,11,19
11654,schoharie-lutheran,1746,12,38
11655,schoharie-lutheran,1746,13,18
11656,schoharie-lutheran,1747,0,72
11657,schoharie-lutheran,1747,1,41
11658,schoharie-lutheran,1747,2,7
11659,schoharie-lutheran,1747,3,33
11660,schoharie-lutheran,1747,4,35
11661,schoharie-lutheran,1747,5,35
11662,schoharie-lutheran,1747,6,31
11663,schoharie-lutheran,1747,7,18
11664,schoharie-lutheran,1747,8,31
11665,schoharie-lutheran,1747,9,40
11666,schoharie-lutheran,1747,10,36
11667,schoharie-lutheran,1747,11,19
11668,schoharie-lutheran,1747,12,39
11669,schoharie-lutheran,1747,13,20
11670,schoharie-lutheran,1748,0,72
11671,schoharie-lutheran,1748,1,41
11672,schoharie-lutheran,1748,2,7
11673,schoharie-lutheran,1748,3,34
11674,schoharie-lutheran,1748,4,35
11675,schoharie-lutheran,1748,5,35
11676,schoharie-lutheran,1748,6,31
11677,schoharie-lutheran,1748,7,19
11678,schoharie-lutheran,1748,8,33
11679,schoharie-lutheran,1748,9,41
11680,schoharie-lutheran,1748,10,44
11681,schoharie-lutheran,1748,11,19
11682,schoharie-lutheran,1748,12,42
11683,schoharie-lutheran,1748,13,20
11684,schoharie-lutheran,1749,0,72
11685,schoharie-lutheran,1749,1,41
11686,schoharie-lutheran,1749,2,7
11687,schoharie-lutheran,1749,3,34
11688,schoharie-lutheran,1749,4,35
11689,schoharie-lutheran,1749,5,35
11690,schoharie-lutheran,1749,6,31
11691,schoharie-lutheran,1749,7,19
11692,schoharie-lutheran,1749,8,33
11693,schoharie-lutheran,1749,9,45
11694,schoharie-lutheran,1749,10,48
11695,schoharie-lutheran,1749,11,19
11696,schoharie-lutheran,1749,12,44
11697,schoharie-lutheran,1749,13,22
11698,schoharie-lutheran,1750,0,72
11699,schoharie-lutheran,1750,1,43
11700,schoharie-lutheran,1750,2,7
11701,schoharie-lutheran,1750,3,35
11702,schoharie-lutheran,1750,4,35
11703,schoharie-lutheran,1750,5,36
11704,schoharie-lutheran,1750,6,31
11705,schoharie-lutheran,1750,7,19
11706,schoharie-lutheran,1750,8,34
11707,schoharie-lutheran,1750,9,48
11708,schoharie-lutheran,1750,10,51
11709,schoharie-lutheran,1750,11,19
11710,schoharie-lutheran,1750,12,45
11711,schoharie-lutheran,1750,13,24
11712,schoharie-lutheran,1751,0,72
11713,schoharie-lutheran,1751,1,43
11714,schoharie-lutheran,1751,2,7
11715,schoharie-lutheran,1751,3,35
11716,schoharie-lutheran,1751,4,35
11717,schoharie-lutheran,1751,5,36
11718,schoharie-lutheran,1751,6,31
11719,schoharie-lutheran,1751,7,21
11720,schoharie-lutheran,1751,8,34
11721,schoharie-lutheran,1751,9,48
11722,schoharie-lutheran,1751,10,53
11723,schoharie-lutheran,1751,11,19
11724,schoharie-lutheran,1751,12,47
11725,schoharie-lutheran,1751,13,24
11726,schoharie-lutheran,1752,0,65
11727,schoharie-lutheran,1752,1,41
11728,schoharie-lutheran,1752,2,7
11729,schoharie-lutheran,1752,3,37
11730,schoharie-lutheran,1752,4,30
11731,schoharie-lutheran,1752,5,36
11732,schoharie-lutheran,1752,6,27
11733,schoharie-lutheran,1752,7,20
11734,schoharie-lutheran,1752,8,34
11735,schoharie-lutheran,1752,9,47
11736,schoharie-lutheran,1752,10,52
11737,schoharie-lutheran,1752,11,17
11738,schoharie-lutheran,1752,12,47
11739,schoharie-lutheran,1752,13,26
11740,schoharie-lutheran,1753,0,63
11741,schoharie-lutheran,1753,1,43
11742,schoharie-lutheran,1753,2,7
11743,schoharie-lutheran,1753,3,41
11744,schoharie-lutheran,1753,4,30
11745,schoharie-lutheran,1753,5,36
11746,schoharie-lutheran,1753,6,27
11747,schoharie-lutheran,1753,7,17
11748,schoharie-lutheran,1753,8,35
11749,schoharie-lutheran,1753,9,50
11750,schoharie-lutheran,1753,10,53
11751,schoharie-lutheran,1753,11,17
11752,schoharie-lutheran,1753,12,47
11753,schoharie-lutheran,1753,13,27
11754,schoharie-lutheran,1754,0,61
11755,schoharie-lutheran,1754,1,41
11756,schoharie-lutheran,1754,2,7
11757,schoharie-lutheran,1754,3,42
11758,schoharie-lutheran,1754,4,30
11759,schoharie-lutheran,1754,5,36
11760,schoharie-lutheran,1754,6,28
11761,schoharie-lutheran,1754,7,18
11762,schoharie-lutheran,1754,8,38
11763,schoharie-lutheran,1754,9,52
11764,schoharie-lutheran,1754,10,53
11765,schoharie-lutheran,1754,11,17
11766,schoharie-lutheran,1754,12,51
11767,schoharie-lutheran,1754,13,28
11768,schoharie-lutheran,1755,0,58
11769,schoharie-lutheran,1755,1,41
11770,schoharie-lutheran,1755,2,7
11771,schoharie-lutheran,1755,3,43
11772,schoharie-lutheran,1755,4,30
11773,schoharie-lutheran,1755,5,36
11774,schoharie-lutheran,1755,6,28
11775,schoharie-lutheran,1755,7,18
11776,schoharie-lutheran,1755,8,38
11777,schoharie-lutheran,1755,9,52
11778,schoharie-lutheran,1755,10,56
11779,schoharie-lutheran,1755,11,17
11780,schoharie-lutheran,1755,12,53
11781,schoharie-lutheran,1755,13,31
11782,schoharie-lutheran,1756,0,52
11783,schoharie-lutheran,1756,1,41
11784,schoharie-lutheran,1756,2,7
11785,schoharie-lutheran,1756,3,43
11786,schoharie-lutheran,1756,4,34
11787,schoharie-lutheran,1756,5,36
11788,schoharie-lutheran,1756,6,28
11789,schoharie-lutheran,1756,7,18
11790,schoharie-lutheran,1756,8,38
11791,schoharie-lutheran,1756,9,54
11792,schoharie-lutheran,1756,10,61
11793,schoharie-lutheran,1756,11,19
11794,schoharie-lutheran,1756,12,59
11795,schoharie-lutheran,1756,13,35
11796,schoharie-lutheran,1757,0,50
11797,schoharie-lutheran,1757,1,41
11798,schoharie-lutheran,1757,2,7
11799,schoharie-lutheran,1757,3,42
11800,schoharie-lutheran,1757,4,33
11801,schoharie-lutheran,1757,5,36
11802,schoharie-lutheran,1757,6,24
11803,schoharie-lutheran,1757,7,15
11804,schoharie-lutheran,1757,8,36
11805,schoharie-lutheran,1757,9,52
11806,schoharie-lutheran,1757,10,61
11807,schoharie-lutheran,1757,11,19
11808,schoharie-lutheran,1757,12,57
11809,schoharie-lutheran,1757,13,35
11810,detroit-catholic,1761,0,15
11811,detroit-catholic,1761,1,0
11812,detroit-catholic,1761,2,3
11813,detroit-catholic,1761,3,3
11814,detroit-catholic,1761,4,4
11815,detroit-catholic,1761,5,0
11816,detroit-catholic,1761,6,0
11817,detroit-catholic,1761,7,0
11818,detroit-catholic,1761,8,0
11819,detroit-catholic,1761,9,0
11820,detroit-catholic,1761,10,0
11821,detroit-catholic,1761,11,0
11822,detroit-catholic,1761,12,0
11823,detroit-catholic,1761,13,0
11824,detroit-catholic,1761,14,0
11825,detroit-catholic,1761,15,0
11826,detroit-catholic,1762,0,27
11827,detroit-catholic,1762,1,1
11828,detroit-catholic,1762,2,12
11829,detroit-catholic,1762,3,6
11830,detroit-catholic,1762,4,6
11831,detroit-catholic,1762,5,3
11832,detroit-catholic,1762,6,7
11833,detroit-catholic,1762,7,1
11834,detroit-catholic,1762,8,0
11835,detroit-catholic,1762,9,6
11836,detroit-catholic,1762,10,1
11837,detroit-catholic,1762,11,0
11838,detroit-catholic,1762,12,0
11839,detroit-catholic,1762,13,2
11840,detroit-catholic,1762,14,0
11841,detroit-catholic,1762,15,0
11842,detroit-catholic,1763,0,33
11843,detroit-catholic,1763,1,2
11844,detroit-catholic,1763,2,14
11845,detroit-catholic,1763,3,12
11846,detroit-catholic,1763,4,18
11847,detroit-catholic,1763,5,20
11848,detroit-catholic,1763,6,9
11849,detroit-catholic,1763,7,4
11850,detroit-catholic,1763,8,0
11851,detroit-catholic,1763,9,12
11852,detroit-catholic,1763,10,7
11853,detroit-catholic,1763,11,3
11854,detroit-catholic,1763,12,4
11855,detroit-catholic,1763,13,5
11856,detroit-catholic,1763,14,0
11857,detroit-catholic,1763,15,0
11858,detroit-catholic,1764,0,39
11859,detroit-catholic,1764,1,5
11860,detroit-catholic,1764,2,14
11861,detroit-catholic,1764,3,13
11862,detroit-catholic,1764,4,18
11863,detroit-catholic,1764,5,26
11864,detroit-catholic,1764,6,11
11865,detroit-catholic,1764,7,4
11866,detroit-catholic,1764,8,0
11867,detroit-catholic,1764,9,14
11868,detroit-catholic,1764,10,7
11869,detroit-catholic,1764,11,3
11870,detroit-catholic,1764,12,4
11871,detroit-catholic,1764,13,5
11872,detroit-catholic,1764,14,0
11873,detroit-catholic,1764,15,0
11874,detroit-catholic,1765,0,43
11875,detroit-catholic,1765,1,7
11876,detroit-catholic,1765,2,18
11877,detroit-catholic,1765,3,16
11878,detroit-catholic,1765,4,20
11879,detroit-catholic,1765,5,28
11880,detroit-catholic,1765,6,13
11881,detroit-catholic,1765,7,8
11882,detroit-catholic,1765,8,0
11883,detroit-catholic,1765,9,17
11884,detroit-catholic,1765,10,9
11885,detroit-catholic,1765,11,3
11886,detroit-catholic,1765,12,4
11887,detroit-catholic,1765,13,5
11888,detroit-catholic,1765,14,0
11889,detroit-catholic,1765,15,0
11890,detroit-catholic,1766,0,46
11891,detroit-catholic,1766,1,10
11892,detroit-catholic,1766,2,22
11893,detroit-catholic,1766,3,16
11894,detroit-catholic,1766,4,21
11895,detroit-catholic,1766,5,34
11896,detroit-catholic,1766,6,14
11897,detroit-catholic,1766,7,10
11898,detroit-catholic,1766,8,0
11899,detroit-catholic,1766,9,21
11900,detroit-catholic,1766,10,9
11901,detroit-catholic,1766,11,3
11902,detroit-catholic,1766,12,4
11903,detroit-catholic,1766,13,5
11904,detroit-catholic,1766,14,0
11905,detroit-catholic,1766,15,0
11906,detroit-catholic,1767,0,49
11907,detroit-catholic,1767,1,10
11908,detroit-catholic,1767,2,24
11909,detroit-catholic,1767,3,16
11910,detroit-catholic,1767,4,21
11911,detroit-catholic,1767,5,34
11912,detroit-catholic,1767,6,15
11913,detroit-catholic,1767,7,10
11914,detroit-catholic,1767,8,0
11915,detroit-catholic,1767,9,25
11916,detroit-catholic,1767,10,13
11917,detroit-catholic,1767,11,3
11918,detroit-catholic,1767,12,4
11919,detroit-catholic,1767,13,11
11920,detroit-catholic,1767,14,0
11921,detroit-catholic,1767,15,0
11922,detroit-catholic,1768,0,49
11923,detroit-catholic,1768,1,12
11924,detroit-catholic,1768,2,24
11925,detroit-catholic,1768,3,16
11926,detroit-catholic,1768,4,21
11927,detroit-catholic,1768,5,34
11928,detroit-catholic,1768,6,15
11929,detroit-catholic,1768,7,10
11930,detroit-catholic,1768,8,0
11931,detroit-catholic,1768,9,25
11932,detroit-catholic,1768,10,13
11933,detroit-catholic,1768,11,3
11934,detroit-catholic,1768,12,5
11935,detroit-catholic,1768,13,11
11936,detroit-catholic,1768,14,0
11937,detroit-catholic,1768,15,0
11938,detroit-catholic,1769,0,50
11939,detroit-catholic,1769,1,12
11940,detroit-catholic,1769,2,28
11941,detroit-catholic,1769,3,16
11942,detroit-catholic,1769,4,21
11943,detroit-catholic,1769,5,40
11944,detroit-catholic,1769,6,19
11945,detroit-catholic,1769,7,13
11946,detroit-catholic,1769,8,0
11947,detroit-catholic,1769,9,29
11948,detroit-catholic,1769,10,16
11949,detroit-catholic,1769,11,6
11950,detroit-catholic,1769,12,7
11951,detroit-catholic,1769,13,11
11952,detroit-catholic,1769,14,0
11953,detroit-catholic,1769,15,0
11954,detroit-catholic,1770,0,57
11955,detroit-catholic,1770,1,13
11956,detroit-catholic,1770,2,35
11957,detroit-catholic,1770,3,17
11958,detroit-catholic,1770,4,25
11959,detroit-catholic,1770,5,43
11960,detroit-catholic,1770,6,24
11961,detroit-catholic,1770,7,15
11962,detroit-catholic,1770,8,0
11963,detroit-catholic,1770,9,30
11964,detroit-catholic,1770,10,22
11965,detroit-catholic,1770,11,6
11966,detroit-catholic,1770,12,9
11967,detroit-catholic,1770,13,11
11968,detroit-catholic,1770,14,0
11969,detroit-catholic,1770,15,0
11970,detroit-catholic,1771,0,63
11971,detroit-catholic,1771,1,19
11972,detroit-catholic,1771,2,36
11973,detroit-catholic,1771,3,17
11974,detroit-catholic,1771,4,28
11975,detroit-catholic,1771,5,47
11976,detroit-catholic,1771,6,29
11977,detroit-catholic,1771,7,17
11978,detroit-catholic,1771,8,0
11979,detroit-catholic,1771,9,35
11980,detroit-catholic,1771,10,23
11981,detroit-catholic,1771,11,6
11982,detroit-catholic,1771,12,15
11983,detroit-catholic,1771,13,12
11984,detroit-catholic,1771,14,0
11985,detroit-catholic,1771,15,0
11986,detroit-catholic,1772,0,64
11987,detroit-catholic,1772,1,20
11988,detroit-catholic,1772,2,42
11989,detroit-catholic,1772,3,19
11990,detroit-catholic,1772,4,30
11991,detroit-catholic,1772,5,55
11992,detroit-catholic,1772,6,33
11993,detroit-catholic,1772,7,17
11994,detroit-catholic,1772,8,0
11995,detroit-catholic,1772,9,39
11996,detroit-catholic,1772,10,27
11997,detroit-catholic,1772,11,6
11998,detroit-catholic,1772,12,18
11999,detroit-catholic,1772,13,12
12000,detroit-catholic,1772,14,0
12001,detroit-catholic,1772,15,0
12002,detroit-catholic,1773,0,66
12003,detroit-catholic,1773,1,23
12004,detroit-catholic,1773,2,44
12005,detroit-catholic,1773,3,19
12006,detroit-catholic,1773,4,30
12007,detroit-catholic,1773,5,64
12008,detroit-catholic,1773,6,40
12009,detroit-catholic,1773,7,19
12010,detroit-catholic,1773,8,0
12011,detroit-catholic,1773,9,41
12012,detroit-catholic,1773,10,31
12013,detroit-catholic,1773,11,6
12014,detroit-catholic,1773,12,24
12015,detroit-catholic,1773,13,16
12016,detroit-catholic,1773,14,0
12017,detroit-catholic,1773,15,0
12018,detroit-catholic,1774,0,73
12019,detroit-catholic,1774,1,26
12020,detroit-catholic,1774,2,50
12021,detroit-catholic,1774,3,19
12022,detroit-catholic,1774,4,33
12023,detroit-catholic,1774,5,70
12024,detroit-catholic,1774,6,45
12025,detroit-catholic,1774,7,19
12026,detroit-catholic,1774,8,0
12027,detroit-catholic,1774,9,42
12028,detroit-catholic,1774,10,34
12029,detroit-catholic,1774,11,6
12030,detroit-catholic,1774,12,25
12031,detroit-catholic,1774,13,16
12032,detroit-catholic,1774,14,0
12033,detroit-catholic,1774,15,0
12034,detroit-catholic,1775,0,79
12035,detroit-catholic,1775,1,29
12036,detroit-catholic,1775,2,53
12037,detroit-catholic,1775,3,19
12038,detroit-catholic,1775,4,33
12039,detroit-catholic,1775,5,79
12040,detroit-catholic,1775,6,49
12041,detroit-catholic,1775,7,19
12042,detroit-catholic,1775,8,0
12043,detroit-catholic,1775,9,43
12044,detroit-catholic,1775,10,37
12045,detroit-catholic,1775,11,6
12046,detroit-catholic,1775,12,29
12047,detroit-catholic,1775,13,16
12048,detroit-catholic,1775,14,0
12049,detroit-catholic,1775,15,0
12050,detroit-catholic,1776,0,81
12051,detroit-catholic,1776,1,30
12052,detroit-catholic,1776,2,55
12053,detroit-catholic,1776,3,19
12054,detroit-catholic,1776,4,40
12055,detroit-catholic,1776,5,81
12056,detroit-catholic,1776,6,55
12057,detroit-catholic,1776,7,19
12058,detroit-catholic,1776,8,0
12059,detroit-catholic,1776,9,47
12060,detroit-catholic,1776,10,37
12061,detroit-catholic,1776,11,6
12062,detroit-catholic,1776,12,30
12063,detroit-catholic,1776,13,20
12064,detroit-catholic,1776,14,0
12065,detroit-catholic,1776,15,0
12066,detroit-catholic,1777,0,85
12067,detroit-catholic,1777,1,30
12068,detroit-catholic,1777,2,59
12069,detroit-catholic,1777,3,19
12070,detroit-catholic,1777,4,43
12071,detroit-catholic,1777,5,86
12072,detroit-catholic,1777,6,59
12073,detroit-catholic,1777,7,20
12074,detroit-catholic,1777,8,0
12075,detroit-catholic,1777,9,47
12076,detroit-catholic,1777,10,38
12077,detroit-catholic,1777,11,6
12078,detroit-catholic,1777,12,40
12079,detroit-catholic,1777,13,23
12080,detroit-catholic,1777,14,1
12081,detroit-catholic,1777,15,0
12082,detroit-catholic,1778,0,85
12083,detroit-catholic,1778,1,38
12084,detroit-catholic,1778,2,65
12085,detroit-catholic,1778,3,22
12086,detroit-catholic,1778,4,44
12087,detroit-catholic,1778,5,97
12088,detroit-catholic,1778,6,66
12089,detroit-catholic,1778,7,23
12090,detroit-catholic,1778,8,0
12091,detroit-catholic,1778,9,48
12092,detroit-catholic,1778,10,39
12093,detroit-catholic,1778,11,6
12094,detroit-catholic,1778,12,42
12095,detroit-catholic,1778,13,23
12096,detroit-catholic,1778,14,1
12097,detroit-catholic,1778,15,0
12098,detroit-catholic,1779,0,89
12099,detroit-catholic,1779,1,38
12100,detroit-catholic,1779,2,66
12101,detroit-catholic,1779,3,22
12102,detroit-catholic,1779,4,49
12103,detroit-catholic,1779,5,104
12104,detroit-catholic,1779,6,70
12105,detroit-catholic,1779,7,25
12106,detroit-catholic,1779,8,0
12107,detroit-catholic,1779,9,50
12108,detroit-catholic,1779,10,39
12109,detroit-catholic,1779,11,6
12110,detroit-catholic,1779,12,43
12111,detroit-catholic,1779,13,26
12112,detroit-catholic,1779,14,5
12113,detroit-catholic,1779,15,0
12114,detroit-catholic,1780,0,94
12115,detroit-catholic,1780,1,38
12116,detroit-catholic,1780,2,74
12117,detroit-catholic,1780,3,23
12118,detroit-catholic,1780,4,50
12119,detroit-catholic,1780,5,105
12120,detroit-catholic,1780,6,72
12121,detroit-catholic,1780,7,25
12122,detroit-catholic,1780,8,0
12123,detroit-catholic,1780,9,53
12124,detroit-catholic,1780,10,42
12125,detroit-catholic,1780,11,6
12126,detroit-catholic,1780,12,45
12127,detroit-catholic,1780,13,31
12128,detroit-catholic,1780,14,5
12129,detroit-catholic,1780,15,0
12130,detroit-catholic,1781,0,97
12131,detroit-catholic,1781,1,39
12132,detroit-catholic,1781,2,75
12133,detroit-catholic,1781,3,24
12134,detroit-catholic,1781,4,52
12135,detroit-catholic,1781,5,108
12136,detroit-catholic,1781,6,73
12137,detroit-catholic,1781,7,25
12138,detroit-catholic,1781,8,0
12139,detroit-catholic,1781,9,59
12140,detroit-catholic,1781,10,42
12141,detroit-catholic,1781,11,6
12142,detroit-catholic,1781,12,45
12143,detroit-catholic,1781,13,33
12144,detroit-catholic,1781,14,7
12145,detroit-catholic,1781,15,0
12146,detroit-catholic,1782,0,100
12147,detroit-catholic,1782,1,39
12148,detroit-catholic,1782,2,79
12149,detroit-catholic,1782,3,26
12150,detroit-catholic,1782,4,52
12151,detroit-catholic,1782,5,121
12152,detroit-catholic,1782,6,86
12153,detroit-catholic,1782,7,25
12154,detroit-catholic,1782,8,0
12155,detroit-catholic,1782,9,63
12156,detroit-catholic,1782,10,45
12157,detroit-catholic,1782,11,6
12158,detroit-catholic,1782,12,48
12159,detroit-catholic,1782,13,39
12160,detroit-catholic,1782,14,13
12161,detroit-catholic,1782,15,0
12162,detroit-catholic,1783,0,96
12163,detroit-catholic,1783,1,39
12164,detroit-catholic,1783,2,80
12165,detroit-catholic,1783,3,26
12166,detroit-catholic,1783,4,59
12167,detroit-catholic,1783,5,125
12168,detroit-catholic,1783,6,86
12169,detroit-catholic,1783,7,25
12170,detroit-catholic,1783,8,0
12171,detroit-catholic,1783,9,68
12172,detroit-catholic,1783,10,50
12173,detroit-catholic,1783,11,6
12174,detroit-catholic,1783,12,51
12175,detroit-catholic,1783,13,42
12176,detroit-catholic,1783,14,16
12177,detroit-catholic,1783,15,1
12178,detroit-catholic,1784,0,94
12179,detroit-catholic,1784,1,39
12180,detroit-catholic,1784,2,93
12181,detroit-catholic,1784,3,23
12182,detroit-catholic,1784,4,63
12183,detroit-catholic,1784,5,121
12184,detroit-catholic,1784,6,87
12185,detroit-catholic,1784,7,23
12186,detroit-catholic,1784,8,0
12187,detroit-catholic,1784,9,74
12188,detroit-catholic,1784,10,51
12189,detroit-catholic,1784,11,4
12190,detroit-catholic,1784,12,54
12191,detroit-catholic,1784,13,48
12192,detroit-catholic,1784,14,17
12193,detroit-catholic,1784,15,7
12194,detroit-catholic,1785,0,89
12195,detroit-catholic,1785,1,38
12196,detroit-catholic,1785,2,95
12197,detroit-catholic,1785,3,24
12198,detroit-catholic,1785,4,62
12199,detroit-catholic,1785,5,133
12200,detroit-catholic,1785,6,88
12201,detroit-catholic,1785,7,23
12202,detroit-catholic,1785,8,4
12203,detroit-catholic,1785,9,75
12204,detroit-catholic,1785,10,60
12205,detroit-catholic,1785,11,4
12206,detroit-catholic,1785,12,56
12207,detroit-catholic,1785,13,53
12208,detroit-catholic,1785,14,20
12209,detroit-catholic,1785,15,7
12210,detroit-catholic,1786,0,93
12211,detroit-catholic,1786,1,39
12212,detroit-catholic,1786,2,101
12213,detroit-catholic,1786,3,20
12214,detroit-catholic,1786,4,60
12215,detroit-catholic,1786,5,140
12216,detroit-catholic,1786,6,91
12217,detroit-catholic,1786,7,23
12218,detroit-catholic,1786,8,6
12219,detroit-catholic,1786,9,78
12220,detroit-catholic,1786,10,63
12221,detroit-catholic,1786,11,4
12222,detroit-catholic,1786,12,59
12223,detroit-catholic,1786,13,63
12224,detroit-catholic,1786,14,22
12225,detroit-catholic,1786,15,9
